lon,lat,rate
-51.37699634313653,-27.517316400571275,1768.8018
-51.37613497726014,-27.517316400571275,1768.8018
-51.376042687875966,-27.51767107677125,1750.263745
-51.375950398659654,-27.51767107677125,1713.187635
-51.37588887252562,-27.51767107677125,1685.380552
-51.37127441247354,-27.51767107677125,1889.299159
-51.371089834346186,-27.51717998664821,1917.106242
-51.37090525566938,-27.51767107677125,1889.299159
-51.37038228366751,-27.5175619456328,1889.299159
-51.37028999432909,-27.51767107677125,1852.223049
-51.377057871819424,-27.517316400571275,1768.8018
-51.37607345417863,-27.51728911778666,1768.8018
-51.37598116488602,-27.517589228417403,1750.263745
-51.375888875684986,-27.51761651120202,1713.187635
-51.375827349581485,-27.51761651120202,1685.380552
-51.37124365601521,-27.517125421078983,1917.106242
-51.371028313737234,-27.517207269432816,1917.106242
-51.37081297286336,-27.517316400571275,1917.106242
-51.3706283938508,-27.51761651120202,1889.299159
-51.37029000031206,-27.517534662848185,1889.299159
-51.370228474162765,-27.51761651120202,1852.223049
-51.37588887895117,-27.5173709661405,1750.263745
-51.37582735278663,-27.517534662848185,1713.187635
-51.370966793204566,-27.517207269432816,1917.106242
-51.370628399742145,-27.517452814494344,1917.106242
-51.370228480145705,-27.517534662848185,1889.299159
-51.377119402974834,-27.51728911778666,1768.8018
-51.37601193422594,-27.517261835002053,1768.8018
-51.37595040804614,-27.517507380063574,1750.263745
-51.37576582994931,-27.517452814494348,1713.187635
-51.37139748117939,-27.51701628994053,1917.106242
-51.37053611634088,-27.517452814494348,1917.106242
-51.3704745902679,-27.517507380063574,1889.299159
-51.377180931505066,-27.517289117786667,1768.8018
-51.37595041126653,-27.517289117786667,1768.8018
-51.37582735919689,-27.5173709661405,1750.263745
-51.3757043071425,-27.51742553170973,1685.380552
-51.37145901257899,-27.5169617243713,1917.106242
-51.37047459612869,-27.51742553170973,1917.106242
-51.377242459959,-27.517316400571275,1768.8018
-51.3715205439175,-27.51690715880207,1917.106242
-51.37041307597754,-27.51739824892512,1917.106242
-51.370351549996144,-27.51739824892512,1889.299159
-51.37573507665027,-27.51731640057128,1703.918607
-51.37730399087013,-27.51717998664821,1731.72569
-51.37158208044522,-27.516879876017455,1917.106242
-51.37065919147204,-27.51717998664821,1917.106242
-51.37736551918669,-27.51717998664821,1731.72569
-51.37582737195623,-27.517152703863594,1731.72569
-51.37576584602063,-27.517234552217438,1731.72569
-51.37570432016132,-27.51717998664821,1703.918607
-51.377427047472686,-27.517125421078976,1703.918607
-51.377242469910044,-27.517098138294365,1731.72569
-51.37576584928674,-27.517098138294365,1703.918607
-51.371643616835506,-27.516879876017452,1917.106242
-51.37588890416464,-27.517043572725136,1731.72569
-51.377488578047995,-27.517043572725136,1666.842497
-51.377365526451506,-27.517043572725136,1703.918607
-51.377180949072006,-27.51701628994052,1731.72569
-51.37595043312216,-27.516989007155907,1731.72569
-51.37755010618138,-27.516989007155914,1629.766386
-51.37742705464591,-27.516989007155914,1666.842497
-51.37730400311045,-27.516989007155914,1703.918607
-51.37711942582252,-27.5169617243713,1731.72569
-51.375827384700195,-27.5169617243713,1703.918607
-51.37182820995032,-27.516688896525164,1889.299159
-51.37173592125294,-27.516907158802077,1917.106242
-51.37761163423843,-27.516961724371296,1601.959304
-51.377488582764016,-27.516961724371296,1629.766386
-51.37736553130486,-27.516934441586688,1666.842497
-51.37724247983044,-27.516934441586688,1703.918607
-51.37705790261882,-27.516934441586688,1731.72569
-51.376011965086334,-27.516934441586688,1731.72569
-51.37188974083086,-27.516688896525164,1889.299159
-51.37087456606014,-27.516934441586688,1917.106242
-51.37078227740854,-27.516961724371296,1917.106242
-51.377673162249685,-27.51690715880207,1537.07611
-51.377611636542994,-27.51690715880207,1564.883193
-51.37751934799823,-27.51690715880207,1601.959304
-51.377427059422956,-27.51690715880207,1629.766386
-51.37730400800959,-27.51690715880207,1666.842497
-51.37718095659623,-27.51690715880207,1703.918607
-51.37696561666862,-27.516879876017455,1731.72569
-51.376104256775065,-27.516879876017455,1731.72569
-51.37588891677116,-27.516879876017455,1703.918607
-51.37195127165034,-27.51668889652516,1889.299159
-51.37770392759073,-27.516661613740553,1500.0
-51.37761163884757,-27.516852593232844,1537.07611
-51.37751935034859,-27.516852593232844,1564.883193
-51.377427061819084,-27.516852593232844,1601.959304
-51.37733477332011,-27.516852593232844,1629.766386
-51.37721172196781,-27.516852593232844,1666.842497
-51.377088670615485,-27.516852593232844,1703.918607
-51.376842567941374,-27.516825310448233,1731.72569
-51.37659646526726,-27.516852593232848,1768.8018
-51.37622731117979,-27.516825310448233,1731.72569
-51.37598120844463,-27.516852593232844,1703.918607
-51.37582739423897,-27.516852593232844,1666.842497
-51.37201280237822,-27.51674346209439,1889.299159
-51.37779621816534,-27.51666161374055,1500.0
-51.37761164128948,-27.516552482602094,1500.0
-51.37751935269894,-27.51679802766361,1537.07611
-51.377427064215226,-27.51679802766361,1564.883193
-51.37733477576203,-27.51679802766361,1601.959304
-51.377211724470754,-27.51679802766361,1629.766386
-51.3770886731795,-27.51679802766361,1666.842497
-51.376965621888225,-27.51679802766361,1703.918607
-51.37653494246035,-27.516798027663615,1731.72569
-51.37607350004179,-27.51679802766362,1703.918607
-51.37591968591244,-27.51679802766361,1666.842497
-51.372074333121375,-27.51666161374055,1852.223049
-51.37751935538502,-27.516443351463643,1500.0
-51.37742706661135,-27.51674346209439,1518.538055
-51.37736554099623,-27.51674346209439,1537.07611
-51.37727325258882,-27.516743462094393,1564.883193
-51.3771809641509,-27.51674346209439,1601.959304
-51.3770886757435,-27.516743462094393,1629.766386
-51.37693486172099,-27.51674346209439,1666.842497
-51.376473419745004,-27.51674346209439,1703.918607
-51.376042740286614,-27.516743462094393,1666.842497
-51.375919689056396,-27.516743462094393,1629.766386
-51.37176671012804,-27.516552482602098,1889.299159
-51.37170518443662,-27.516688896525164,1917.106242
-51.37736554629185,-27.51499736387912,1500.0
-51.37721172947666,-27.51668889652516,1518.538055
-51.37711944108453,-27.51668889652516,1546.345138
-51.37705791549993,-27.51668889652516,1564.883193
-51.376965627138325,-27.51668889652516,1601.959304
-51.37684257596915,-27.51668889652516,1629.766386
-51.37647342258372,-27.51668889652516,1666.842497
-51.37607350617708,-27.516688896525157,1629.766386
-51.37591969220034,-27.51668889652516,1601.959304
-51.37213586877881,-27.51660704817132,1852.223049
-51.377150210240664,-27.514942798309896,1500.0
-51.376965629763355,-27.516634330955938,1518.538055
-51.37684257865524,-27.516634330955938,1546.345138
-51.37675029030888,-27.51663433095594,1564.883193
-51.37668876475481,-27.51663433095594,1583.421248
-51.376411899868366,-27.516634330955934,1601.959304
-51.37613503476826,-27.51663433095594,1583.421248
-51.37607350921419,-27.51663433095594,1564.883193
-51.37598122089836,-27.516634330955938,1546.345138
-51.375888932552,-27.51663433095594,1518.538055
-51.37681182613337,-27.51466997046376,1500.0
-51.37635037724456,-27.516579765386705,1518.538055
-51.37598122422543,-27.51649791703287,1500.0
-51.37201282775876,-27.51652519981748,1852.223049
-51.37170520017158,-27.51647063424826,1889.299159
-51.37130528425332,-27.516552482602094,1917.106242
-51.371212995922235,-27.51657976538671,1917.106242
-51.37635039030741,-27.514260728694556,1500.0
-51.37164367989809,-27.51644335146364,1889.299159
-51.37767318273108,-27.516388785894417,1500.0
-51.37158216496617,-27.516388785894417,1889.299159
-51.37601199936444,-27.516252371971348,1500.0
-51.37748862139141,-27.51469725324837,1500.0
-51.37604277963088,-27.51398790084842,1500.0
-51.375950499907304,-27.51390605249458,1500.0
-51.37588898418146,-27.51382420414074,1500.0
-51.37582746491507,-27.514751818817604,1500.0
-51.37573518027719,-27.515488454002163,1500.0
-51.37564289602081,-27.515433888432938,1500.0
-51.37558137437355,-27.51540660564832,1500.0
-51.375519852787356,-27.51537932286371,1500.0
-51.377550176796206,-27.5143425770484,1500.0
-51.37545833126218,-27.515352040079097,1500.0
-51.37761170622648,-27.514288011479167,1500.0
-51.37576596231343,-27.514615404894535,1500.0
-51.377673235534644,-27.514233445909944,1500.0
-51.375704443962455,-27.514615404894528,1500.0
-51.37773476249267,-27.514206163125333,1500.0
-51.37782705222766,-27.514178880340715,1500.0
-51.375642925733516,-27.51461540489453,1500.0
-51.377950103671445,-27.514151597556104,1500.0
-51.37807315502366,-27.51409703198687,1500.0
-51.3755814076419,-27.514588122109924,1500.0
-51.37819620622326,-27.514069749202257,1500.0
-51.378288494584815,-27.514015183633035,1500.0
-51.375519889672326,-27.514560839325306,1500.0
-51.37838078377039,-27.51398790084842,1500.0
-51.37853459741124,-27.513906052494583,1500.0
-51.37545837180953,-27.514560839325302,1500.0
-51.37893451259641,-27.513660507433055,1500.0
-51.375366088514426,-27.51458812210992,1500.0
-51.379488234006104,-27.51336039680231,1500.0
-51.375243043052706,-27.514560839325306,1500.0
-51.37976509014851,-27.513278548448465,1500.0
-51.37515075986439,-27.514560839325306,1500.0
-51.37512000125343,-27.51447899097146,1518.538055
-51.37502771466208,-27.514506273756076,1518.538055
-51.379826616923324,-27.51322398287924,1500.0
-51.375396864247335,-27.514451708186858,1500.0
-51.37527381565725,-27.51442442540224,1518.538055
-51.3749969561274,-27.51442442540224,1537.07611
-51.37539686766558,-27.514369859833014,1518.538055
-51.37515077043967,-27.514397142617625,1518.538055
-51.375089246136994,-27.514397142617625,1537.07611
-51.37490467324426,-27.514369859833014,1537.07611
-51.37988814357604,-27.513169417310017,1500.0
-51.375458395340715,-27.514315294263778,1518.538055
-51.375304584660356,-27.5143425770484,1518.538055
-51.375120011996515,-27.51428801147917,1546.345138
-51.374966201163566,-27.514315294263778,1546.345138
-51.37994966897743,-27.513142134525395,1500.0
-51.37533535038253,-27.514206163125323,1546.345138
-51.3749046805233,-27.51428801147917,1546.345138
-51.374843156556345,-27.513796921356125,1564.883193
-51.37551992628146,-27.514233445909944,1537.07611
-51.375458402131414,-27.514124314771482,1546.345138
-51.374935446810056,-27.51376963857151,1564.883193
-51.374781636007626,-27.513769638571507,1564.883193
-51.380011195416486,-27.513087568956177,1500.0
-51.37558145380399,-27.51417888034072,1537.07611
-51.37551992968443,-27.51406974920226,1546.345138
-51.37518154664544,-27.51417888034072,1546.345138
-51.375058498772574,-27.5137423557869,1564.883193
-51.380072720665254,-27.51306028617156,1500.0
-51.3756429812807,-27.514097031986875,1537.07611
-51.37558145719168,-27.51398790084842,1546.345138
-51.375181550612986,-27.51371507300228,1564.883193
-51.37472011924334,-27.513715073002277,1564.883193
-51.380134245852986,-27.513033003386948,1500.0
-51.37539688806811,-27.514069749202267,1546.345138
-51.3753046023008,-27.513715073002277,1564.883193
-51.37570451193144,-27.51398790084842,1537.07611
-51.37564298788819,-27.51390605249458,1546.345138
-51.37539689165416,-27.513687790217666,1564.883193
-51.38019577198682,-27.512978437817715,1500.0
-51.37545841908507,-27.513687790217666,1564.883193
-51.38025729700669,-27.512978437817726,1500.0
-51.37576604247533,-27.51385148692535,1518.538055
-51.37570451847786,-27.51379692135613,1546.345138
-51.375519946454936,-27.51368779021767,1564.883193
-51.38031882198078,-27.512951155033104,1500.0
-51.37582757286658,-27.51376963857151,1518.538055
-51.37558147705982,-27.51366050743306,1564.883193
-51.380380347794144,-27.512923872248493,1500.0
-51.375766052134665,-27.51368779021767,1537.07611
-51.37564300427705,-27.51366050743306,1564.883193
-51.38044187261562,-27.512896589463878,1500.0
-51.375827579733354,-27.51278745832542,1500.0
-51.38050339736082,-27.512896589463878,1500.0
-51.37570453469879,-27.513578659079215,1537.07611
-51.37576606176339,-27.513578659079215,1500.0
-51.38056492286896,-27.51286930667926,1500.0
-51.37576606498313,-27.513524093509993,1518.538055
-51.375643017369676,-27.513496810725382,1537.07611
-51.38062644746154,-27.512869306679264,1500.0
-51.37576606864534,-27.512678327186965,1500.0
-51.37570454441902,-27.513469527940764,1518.538055
-51.375581496866616,-27.51344224515615,1537.07611
-51.380687971932055,-27.51297843781772,1500.0
-51.37570454808123,-27.512678327186975,1500.0
-51.37564302391593,-27.51341496237154,1518.538055
-51.37551997642456,-27.513387679586927,1537.07611
-51.375643027578136,-27.51267832718697,1500.0
-51.37558150347387,-27.513360396802312,1518.538055
-51.37545845602828,-27.513360396802312,1537.07611
-51.380749497135,-27.512951155033097,1500.0
-51.375581507151345,-27.512651044402354,1500.0
-51.375489221261965,-27.513305831233083,1518.538055
-51.37536617387741,-27.513305831233083,1537.07611
-51.375273888323726,-27.513305831233083,1564.883193
-51.380811021513935,-27.512951155033104,1500.0
-51.37798093290507,-27.513251265663854,1500.0
-51.3779194092433,-27.513251265663854,1518.538055
-51.377827123765925,-27.51325126566385,1546.345138
-51.37770407644239,-27.51325126566385,1583.421248
-51.37758102911888,-27.51325126566385,1564.883193
-51.377457981795345,-27.51325126566385,1537.07611
-51.37733493447183,-27.51325126566385,1500.0
-51.375489225259855,-27.51267832718697,1500.0
-51.37539693911109,-27.513251265663854,1518.538055
-51.375027797293114,-27.51325126566385,1537.07611
-51.3808725458471,-27.512923872248486,1500.0
-51.37822702955107,-27.51319670009463,1500.0
-51.37816550591982,-27.51319670009463,1583.421248
-51.37810398228857,-27.51319670009463,1620.497359
-51.37804245865733,-27.51319670009463,1685.380552
-51.37798093502608,-27.51319670009463,1713.187635
-51.37788864959447,-27.51319670009462,1750.263745
-51.37773484053163,-27.513196700094625,1787.339856
-51.377611793238636,-27.51319670009463,1768.8018
-51.377519507807015,-27.51319670009462,1731.72569
-51.3774272223449,-27.51319670009463,1703.918607
-51.37736569871365,-27.51319670009463,1666.842497
-51.3773041750824,-27.51319670009463,1620.497359
-51.37724265145116,-27.51319670009463,1583.421248
-51.377119604219196,-27.513196700094625,1500.0
-51.375366180835584,-27.513087568956173,1500.0
-51.37524313345102,-27.51319670009462,1518.538055
-51.375150847988905,-27.51319670009463,1546.345138
-51.374997038956565,-27.51319670009462,1537.07611
-51.37478170623195,-27.513196700094625,1546.345138
-51.37841160235218,-27.513142134525403,1500.0
-51.378350078751446,-27.513142134525403,1537.07611
-51.37828855515072,-27.513142134525403,1601.959304
-51.37822703155,-27.513142134525403,1666.842497
-51.378165507949284,-27.513142134525403,1713.187635
-51.37810398434854,-27.513142134525403,1787.339856
-51.378042460747814,-27.513142134525403,1815.146939
-51.3779809371471,-27.513142134525403,1852.223049
-51.37788865176127,-27.513142134525395,1889.299159
-51.37770408098961,-27.513142134525395,1917.106242
-51.37755027194203,-27.513142134525403,1870.761104
-51.37745798655619,-27.513142134525395,1833.684994
-51.377365701139844,-27.513142134525403,1796.608883
-51.37730417753912,-27.513142134525403,1713.187635
-51.377242653938396,-27.513142134525403,1685.380552
-51.377181130337675,-27.513142134525403,1601.959304
-51.37711960673695,-27.513142134525403,1518.538055
-51.37705808315148,-27.513114851740784,1500.0
-51.37524313702165,-27.513060286171555,1500.0
-51.37499704258824,-27.513142134525403,1518.538055
-51.37475094812431,-27.513142134525395,1546.345138
-51.38093407076011,-27.512869306679264,1500.0
-51.378411604259554,-27.51308756895617,1564.883193
-51.37835008068935,-27.51308756895617,1666.842497
-51.37828855711914,-27.51308756895617,1703.918607
-51.378227033548924,-27.51308756895617,1768.8018
-51.37816550997872,-27.51308756895617,1852.223049
-51.37810398640851,-27.51308756895617,1889.299159
-51.37804246283831,-27.51308756895617,1917.106242
-51.37795017749826,-27.513087568956173,1954.182353
-51.37773484504831,-27.513087568956173,1981.989435
-51.37755027427667,-27.51308756895617,1954.182353
-51.37748875070645,-27.51308756895617,1935.644297
-51.377427227136245,-27.51308756895617,1898.568187
-51.377365703566035,-27.51308756895617,1870.761104
-51.37730417999583,-27.51308756895617,1833.684994
-51.37724265642563,-27.51308756895617,1750.263745
-51.377181132855426,-27.51308756895617,1666.842497
-51.377119609285224,-27.51308756895617,1601.959304
-51.375089331682005,-27.512978437817715,1500.0
-51.37487399901844,-27.513087568956173,1518.538055
-51.37472019004714,-27.51308756895617,1537.07611
-51.38099559494067,-27.512842023894652,1500.0
-51.378596176816515,-27.512978437817722,1500.0
-51.378534653246305,-27.51303300338694,1500.0
-51.37847312970662,-27.51303300338694,1583.421248
-51.37841160616693,-27.51303300338694,1666.842497
-51.378350082627236,-27.51303300338694,1731.72569
-51.37828855908756,-27.51303300338694,1796.608883
-51.37822703554787,-27.51303300338694,1870.761104
-51.378165512008174,-27.51303300338694,1917.106242
-51.37810398846849,-27.51303300338694,1954.182353
-51.37801170317422,-27.513033003386944,1981.989435
-51.3777348473219,-27.513033003386948,2019.065546
-51.37745799131702,-27.513033003386944,1972.720408
-51.37736570599221,-27.51303300338694,1935.644297
-51.377304182452534,-27.51303300338694,1898.568187
-51.37724265891285,-27.51303300338694,1815.146939
-51.37718113537316,-27.51303300338694,1750.263745
-51.377119611833464,-27.51303300338694,1666.842497
-51.37705808829378,-27.51303300338694,1518.538055
-51.374904764480966,-27.51300572060233,1500.0
-51.3747509555707,-27.513033003386944,1500.0
-51.38105711904495,-27.512842023894652,1500.0
-51.37853465509265,-27.51297843781772,1546.345138
-51.378473131583476,-27.51297843781772,1648.304442
-51.37841160807431,-27.51297843781772,1731.72569
-51.378350084565135,-27.51297843781772,1796.608883
-51.37828856105596,-27.51297843781772,1870.761104
-51.37822703754679,-27.51297843781772,1898.568187
-51.37816551403762,-27.51297843781772,1954.182353
-51.378103990528444,-27.51297843781772,1981.989435
-51.378011705279945,-27.512978437817722,2019.065546
-51.37776561221982,-27.512705609971583,2056.141656
-51.377488755467255,-27.512978437817726,2019.065546
-51.377365708418395,-27.51297843781772,1972.720408
-51.37730418490923,-27.51297843781772,1935.644297
-51.37724266140006,-27.51297843781772,1889.299159
-51.37718113789088,-27.51297843781772,1815.146939
-51.377119614381705,-27.51297843781772,1703.918607
-51.377058090872545,-27.51297843781772,1583.421248
-51.37475095929389,-27.512978437817722,1518.538055
-51.37853465693898,-27.512923872248493,1620.497359
-51.378473133460325,-27.512923872248493,1713.187635
-51.37841160998167,-27.512923872248493,1796.608883
-51.37835008650301,-27.512923872248493,1870.761104
-51.37825780130029,-27.51292387224849,1935.644297
-51.37816551606706,-27.512923872248493,1981.989435
-51.37807323086433,-27.51292387224849,2019.065546
-51.37798094576842,-27.512678327186965,2056.141656
-51.37751951983112,-27.512678327186965,2056.141656
-51.37742723432322,-27.512923872248493,2019.065546
-51.37736571084457,-27.512923872248493,2000.527491
-51.377304187381164,-27.512896589463878,1972.720408
-51.37724266390252,-27.512896589463878,1935.644297
-51.37718114040861,-27.512923872248493,1852.223049
-51.37711961692995,-27.512923872248493,1731.72569
-51.377058093451296,-27.512923872248493,1620.497359
-51.37521238909169,-27.512923872248493,1500.0
-51.374874010126966,-27.512869306679264,1500.0
-51.374720201277746,-27.512896589463878,1500.0
-51.38111864365277,-27.512787458325416,1500.0
-51.37859618223343,-27.51286930667926,1537.07611
-51.378534658785306,-27.51286930667926,1648.304442
-51.37847313533717,-27.51286930667926,1750.263745
-51.37841161188902,-27.51286930667926,1833.684994
-51.37835008844089,-27.51286930667926,1898.568187
-51.37828856499275,-27.51286930667926,1935.644297
-51.378227041544626,-27.51286930667926,1981.989435
-51.37813475638768,-27.512869306679267,2019.065546
-51.37804247130702,-27.51267832718697,2056.141656
-51.377427236825675,-27.51267832718697,2056.141656
-51.37736571328598,-27.51284202389465,2019.065546
-51.377181142956836,-27.512814741110038,1889.299159
-51.37711961947819,-27.51286930667926,1768.8018
-51.37705809604531,-27.51284202389465,1648.304442
-51.381180167619696,-27.512760175540805,1500.0
-51.378596184049236,-27.51281474111003,1564.883193
-51.37853466063162,-27.51281474111003,1685.380552
-51.378473137214,-27.51281474111003,1787.339856
-51.37841161379638,-27.51281474111003,1870.761104
-51.37835009039403,-27.512787458325423,1935.644297
-51.37828856697641,-27.512787458325423,1972.720408
-51.37822704357406,-27.512760175540805,2019.065546
-51.378165520125904,-27.51281474111003,2019.065546
-51.37810399679984,-27.512651044402354,2056.141656
-51.37730419238608,-27.51262376161774,2000.527491
-51.377242668937946,-27.51267832718697,1972.720408
-51.37711962207218,-27.512732892756194,1796.608883
-51.375027825827424,-27.51281474111003,1500.0
-51.381241691525595,-27.512732892756198,1500.0
-51.37859618586504,-27.512760175540812,1601.959304
-51.378534662477925,-27.512760175540812,1713.187635
-51.37847313910609,-27.512732892756198,1815.146939
-51.37841161571898,-27.512732892756198,1898.568187
-51.378165522231626,-27.512623761617746,2056.141656
-51.3773657181688,-27.512678327186972,2056.141656
-51.37705810124856,-27.512651044402354,1685.380552
-51.375396969918924,-27.51243278212545,1500.0
-51.37859618769609,-27.51267832718697,1629.766386
-51.37853466433951,-27.51267832718697,1750.263745
-51.378350094269756,-27.51267832718697,1972.720408
-51.3782885708979,-27.512705609971583,2019.065546
-51.37718115054046,-27.512596478833128,1917.106242
-51.376996580455454,-27.512623761617743,1537.07611
-51.37678124947034,-27.512487347694673,1500.0
-51.37847314284447,-27.51265104440236,1852.223049
-51.37841161953367,-27.512623761617746,1935.644297
-51.37828857288155,-27.512623761617746,2000.527491
-51.37822704957074,-27.512596478833128,2056.141656
-51.37533545335248,-27.51240549934083,1500.0
-51.37899609332854,-27.512487347694677,1500.0
-51.37871923794927,-27.512514630479284,1500.0
-51.37865771460795,-27.512596478833128,1518.538055
-51.37859619131238,-27.512596478833128,1666.842497
-51.37853466801683,-27.512596478833128,1768.8018
-51.37847314473657,-27.512569196048517,1889.299159
-51.37835009816072,-27.5125419132639,2000.527491
-51.377119632234496,-27.512569196048517,1833.684994
-51.37527393345963,-27.512405499340836,1500.0
-51.3786577163932,-27.5125419132639,1546.345138
-51.37859619312816,-27.5125419132639,1685.380552
-51.378534669863136,-27.5125419132639,1796.608883
-51.37841162334833,-27.512514630479284,1954.182353
-51.378288576818264,-27.512514630479284,2037.603601
-51.37736572787334,-27.512460064910062,2037.603601
-51.37521241362777,-27.512405499340836,1500.0
-51.378657718178445,-27.512487347694673,1583.421248
-51.37859619494394,-27.512487347694673,1713.187635
-51.378534671709424,-27.512487347694673,1833.684994
-51.37847314847491,-27.512487347694673,1917.106242
-51.37822705553685,-27.512487347694673,2037.603601
-51.3772426837999,-27.51246006491006,1954.182353
-51.37711963734614,-27.512432782125448,1815.146939
-51.377058114081095,-27.512487347694673,1666.842497
-51.37699659086184,-27.51246006491006,1546.345138
-51.37512013227022,-27.512432782125448,1500.0
-51.378657719963705,-27.51243278212545,1620.497359
-51.3785961967597,-27.51243278212545,1750.263745
-51.37853467355571,-27.51243278212545,1870.761104
-51.37847315035171,-27.51243278212545,1935.644297
-51.37841162714772,-27.51243278212545,1981.989435
-51.37835010394371,-27.51243278212545,2019.065546
-51.378227057566235,-27.512432782125448,2065.410684
-51.378073249540996,-27.51243278212545,2083.948739
-51.377427255899036,-27.512405499340836,2037.603601
-51.377181163083044,-27.512405499340836,1898.568187
-51.377058116659796,-27.51243278212545,1703.918607
-51.37499708934118,-27.51243278212545,1500.0
-51.38068798648902,-27.51235093377161,1500.0
-51.37871924492243,-27.512378216556225,1537.07611
-51.37865772174894,-27.512378216556225,1685.380552
-51.378596198575465,-27.512378216556225,1815.146939
-51.37853467540198,-27.512378216556225,1898.568187
-51.37847315222851,-27.512378216556225,1972.720408
-51.378380867483536,-27.51237821655622,2056.141656
-51.378227059565106,-27.512378216556222,2102.486794
-51.37807325161614,-27.51237821655622,2065.410684
-51.3779194436977,-27.512378216556222,2083.948739
-51.3776733510343,-27.512378216556222,2056.141656
-51.37748878145284,-27.512378216556225,2037.603601
-51.3773042119324,-27.512378216556225,1981.989435
-51.37724268877416,-27.51235093377161,1972.720408
-51.377058119238484,-27.512378216556225,1685.380552
-51.37699659606499,-27.512378216556225,1564.883193
-51.37502785451366,-27.512378216556225,1518.538055
-51.37496633134019,-27.512378216556225,1546.345138
-51.3749048081667,-27.512378216556225,1620.497359
-51.374843284993226,-27.512378216556225,1648.304442
-51.37478176181974,-27.512378216556225,1685.380552
-51.37472023864627,-27.512378216556225,1713.187635
-51.374658715472776,-27.512378216556225,1750.263745
-51.380749510394914,-27.51232365098699,1500.0
-51.379026862590315,-27.512296368202378,1500.0
-51.37878076982012,-27.51232365098699,1500.0
-51.37871924667714,-27.51232365098699,1629.766386
-51.378657723534204,-27.51232365098699,1731.72569
-51.37859620039123,-27.51232365098699,1889.299159
-51.37853467724826,-27.51232365098699,1954.182353
-51.37847315410529,-27.51232365098699,2037.603601
-51.37841163096234,-27.51232365098699,2065.410684
-51.37828858470692,-27.512323650986993,2121.024849
-51.378134776834266,-27.512323650986996,2139.562905
-51.37798096899211,-27.512323650986993,2102.486794
-51.3776425917821,-27.512323650986993,2065.410684
-51.37733497597575,-27.512323650986996,2019.065546
-51.377181168103085,-27.51232365098699,1889.299159
-51.377119644960125,-27.51232365098699,1796.608883
-51.37705812181717,-27.51232365098699,1713.187635
-51.37699659867421,-27.51232365098699,1601.959304
-51.37515090438533,-27.51232365098699,1500.0
-51.37508938124236,-27.51232365098699,1518.538055
-51.3750278580994,-27.51232365098699,1583.421248
-51.37496633495644,-27.51232365098699,1620.497359
-51.37490481181347,-27.51232365098699,1685.380552
-51.3748432886705,-27.51232365098699,1713.187635
-51.37478176552756,-27.51232365098699,1750.263745
-51.37468948082837,-27.512323650986996,1787.339856
-51.37459719609866,-27.51232365098699,1815.146939
-51.380934080479896,-27.512269085417763,1620.497359
-51.3808417958265,-27.512269085417763,1583.421248
-51.38074951114257,-27.512269085417763,1546.345138
-51.38068798803011,-27.512269085417763,1518.538055
-51.37878077154429,-27.512269085417763,1601.959304
-51.37871924843187,-27.512269085417763,1703.918607
-51.378657725319414,-27.512269085417763,1833.684994
-51.37859620220697,-27.512269085417763,1935.644297
-51.37853467909453,-27.512269085417763,2056.141656
-51.378473155982064,-27.512269085417763,2083.948739
-51.378380871328666,-27.512269085417763,2167.369987
-51.37828858664474,-27.512269085417763,2204.446098
-51.3782270635323,-27.512269085417763,2222.984153
-51.37813477887889,-27.512269085417763,2185.908043
-51.37804249419496,-27.512269085417763,2148.831932
-51.377980971082515,-27.512269085417763,2167.369987
-51.37785792488814,-27.512269085417767,2139.562905
-51.37764259400984,-27.512269085417763,2102.486794
-51.377488786182944,-27.512269085417763,2083.948739
-51.37739650152953,-27.512269085417763,2056.141656
-51.37730421684562,-27.512269085417763,2037.603601
-51.37724269373317,-27.512269085417763,1981.989435
-51.377181170620716,-27.512269085417763,1898.568187
-51.37711964750827,-27.512269085417763,1815.146939
-51.377058124395816,-27.512269085417763,1731.72569
-51.37699660128338,-27.512269085417763,1620.497359
-51.37515090791002,-27.512269085417763,1518.538055
-51.375089384797555,-27.512269085417763,1583.421248
-51.37502786168512,-27.512269085417763,1648.304442
-51.37496633857267,-27.512269085417763,1703.918607
-51.37490481546023,-27.512269085417763,1768.8018
-51.37484329234779,-27.512269085417763,1796.608883
-51.374751007694364,-27.512269085417763,1833.684994
-51.37462796146948,-27.512269085417763,1870.761104
-51.37453567678556,-27.512269085417763,1898.568187
-51.38121093514202,-27.51210538871008,1685.380552
-51.38102636580468,-27.51221451984854,1648.304442
-51.38084179652838,-27.512214519848538,1620.497359
-51.38074951189024,-27.512214519848545,1583.421248
-51.3806879888083,-27.512214519848545,1546.345138
-51.38062646572637,-27.512214519848545,1518.538055
-51.37911915032592,-27.51218723706392,1500.0
-51.378934580988584,-27.512214519848538,1500.0
-51.378842296350435,-27.512214519848545,1546.345138
-51.3787807732685,-27.512214519848545,1685.380552
-51.37871925018657,-27.512214519848545,1833.684994
-51.378657727104645,-27.512214519848545,1935.644297
-51.37859620402271,-27.512214519848545,2037.603601
-51.37853468094079,-27.512214519848545,2139.562905
-51.37847315785885,-27.512214519848545,2185.908043
-51.37841163477693,-27.512214519848545,2250.791236
-51.37835011169499,-27.512214519848545,2287.867346
-51.378257827087374,-27.512214519848538,2306.405401
-51.37813478092351,-27.512214519848538,2269.329291
